action_type,combined_shot_type,game_event_id,game_id,lat,loc_x,loc_y,lon,minutes_remaining,period,playoffs,season,seconds_remaining,shot_distance,shot_made_flag,shot_type,shot_zone_area,shot_zone_basic,shot_zone_range,game_date,matchup,opponent,shot_id
19,4,335,40800226,34.0443,0,0,-118.2698,2,3,1,5,56,0,,1,4,4,1,1455,13,21,28747
7,4,352,40800226,34.0443,0,0,-118.2698,0,3,1,5,23,0,0.0,1,4,4,1,1455,13,21,28748
52,3,402,40800226,33.9283,92,116,-118.1778,6,4,1,5,40,14,0.0,1,5,2,4,1455,13,21,28749
31,6,420,40800226,33.9843,-76,60,-118.3458,4,4,1,5,24,9,1.0,1,3,7,4,1455,13,21,28750
35,3,427,40800226,33.7983,12,246,-118.2578,3,4,1,5,30,24,0.0,2,4,5,5,1455,13,21,28751
7,4,430,40800226,34.0443,0,0,-118.2698,3,4,1,5,0,0,,1,4,4,1,1455,13,21,28752
31,6,442,40800226,34.0053,-98,39,-118.3678,2,4,1,5,27,10,1.0,1,3,2,4,1455,13,21,28753
35,3,449,40800226,33.7923,-65,252,-118.3348,2,4,1,5,2,26,0.0,2,4,5,5,1455,13,21,28754
35,3,10,40800227,33.9063,130,138,-118.1398,11,1,1,5,11,18,0.0,1,1,2,3,136,71,21,28755
7,4,14,40800227,34.0443,0,0,-118.2698,10,1,1,5,45,0,1.0,1,4,4,1,136,71,21,28756
35,3,54,40800227,33.9203,-64,124,-118.3338,6,1,1,5,40,13,,1,4,7,4,136,71,21,28757
35,3,156,40800227,33.7873,-52,257,-118.3218,7,2,1,5,54,26,0.0,2,4,5,5,136,71,21,28758
35,3,163,40800227,33.9023,-112,142,-118.3818,6,2,1,5,52,18,1.0,1,6,2,3,136,71,21,28759
19,4,184,40800227,34.0443,0,0,-118.2698,5,2,1,5,8,0,0.0,1,4,4,1,136,71,21,28760
19,4,208,40800227,34.0443,0,0,-118.2698,3,2,1,5,32,0,0.0,1,4,4,1,136,71,21,28761
35,3,238,40800227,33.8393,173,205,-118.0968,1,2,1,5,2,26,0.0,2,1,5,5,136,71,21,28762
35,3,258,40800227,33.7723,50,272,-118.2198,10,3,1,5,8,27,1.0,2,4,5,5,136,71,21,28763
35,3,290,40800227,33.8693,-138,175,-118.4078,6,3,1,5,41,22,,1,6,2,3,136,71,21,28764
55,3,305,40800227,33.8773,-223,167,-118.4928,5,3,1,5,8,27,,2,6,5,5,136,71,21,28765
27,4,341,40800227,34.0183,-8,26,-118.2778,1,3,1,5,21,2,0.0,1,4,4,1,136,71,21,28766
35,3,14,40800311,33.9803,-52,64,-118.3218,10,1,1,5,25,8,0.0,1,3,7,4,694,67,12,28767
35,3,26,40800311,33.9133,-103,131,-118.3728,9,1,1,5,21,16,0.0,1,6,2,3,694,67,12,28768
19,4,34,40800311,34.0443,0,0,-118.2698,8,1,1,5,10,0,0.0,1,4,4,1,694,67,12,28769
13,4,35,40800311,34.0443,0,0,-118.2698,8,1,1,5,8,0,,1,4,4,1,694,67,12,28770
55,3,47,40800311,33.9693,-65,75,-118.3348,6,1,1,5,10,9,1.0,1,3,7,4,694,67,12,28771
39,3,53,40800311,33.9073,2,137,-118.2678,5,1,1,5,19,13,,1,4,7,4,694,67,12,28772
28,3,83,40800311,34.0433,133,1,-118.1368,2,1,1,5,10,13,1.0,1,5,2,4,694,67,12,28773
35,3,85,40800311,33.9073,111,137,-118.1588,1,1,1,5,38,17,0.0,1,1,2,3,694,67,12,28774
35,3,171,40800311,33.9393,-54,105,-118.3238,7,2,1,5,44,11,0.0,1,4,7,4,694,67,12,28775
35,3,194,40800311,34.0183,-149,26,-118.4188,6,2,1,5,10,15,0.0,1,3,2,4,694,67,12,28776
35,3,216,40800311,34.0443,160,0,-118.1098,4,2,1,5,43,16,0.0,1,5,2,4,694,67,12,28777
34,1,225,40800311,34.0443,0,0,-118.2698,4,2,1,5,31,0,1.0,1,4,4,1,694,67,12,28778
35,3,244,40800311,33.8523,-185,192,-118.4548,3,2,1,5,15,26,0.0,2,6,5,5,694,67,12,28779
35,3,252,40800311,33.9733,-224,71,-118.4938,2,2,1,5,42,23,1.0,2,3,6,5,694,67,12,28780
19,4,256,40800311,34.0443,0,0,-118.2698,2,2,1,5,3,0,0.0,1,4,4,1,694,67,12,28781
35,3,289,40800311,33.9103,-71,134,-118.3408,0,2,1,5,22,15,1.0,1,4,7,4,694,67,12,28782
35,3,305,40800311,33.9133,122,131,-118.1478,11,3,1,5,38,17,,1,1,2,3,694,67,12,28783
34,1,314,40800311,34.0443,0,0,-118.2698,11,3,1,5,5,0,1.0,1,4,4,1,694,67,12,28784
19,4,344,40800311,34.0443,0,0,-118.2698,6,3,1,5,35,0,0.0,1,4,4,1,694,67,12,28785
35,3,361,40800311,34.0413,42,3,-118.2278,5,3,1,5,32,4,,1,4,7,1,694,67,12,28786
26,6,373,40800311,34.0003,-24,44,-118.2938,4,3,1,5,1,5,1.0,1,4,7,1,694,67,12,28787
35,3,376,40800311,34.0073,67,37,-118.2028,3,3,1,5,20,7,0.0,1,4,7,1,694,67,12,28788
35,3,412,40800311,33.8683,86,176,-118.1838,0,3,1,5,43,19,0.0,1,1,2,3,694,67,12,28789
35,3,441,40800311,33.7893,99,255,-118.1708,10,4,1,5,10,27,1.0,2,1,5,5,694,67,12,28790
19,4,475,40800311,34.0443,0,0,-118.2698,6,4,1,5,48,0,1.0,1,4,4,1,694,67,12,28791
53,3,498,40800311,34.0273,141,17,-118.1288,5,4,1,5,43,14,1.0,1,5,2,4,694,67,12,28792
35,3,525,40800311,33.8463,47,198,-118.2228,3,4,1,5,12,20,1.0,1,4,2,3,694,67,12,28793
35,3,549,40800311,33.8493,81,195,-118.1888,0,4,1,5,36,21,0.0,1,1,2,3,694,67,12,28794
35,3,12,40800312,33.8853,-93,159,-118.3628,9,1,1,5,27,18,1.0,1,6,2,3,818,67,12,28795
35,3,52,40800312,33.7943,97,250,-118.1728,6,1,1,5,26,26,,2,1,5,5,818,67,12,28796
19,4,56,40800312,34.0443,0,0,-118.2698,6,1,1,5,12,0,1.0,1,4,4,1,818,67,12,28797
19,4,67,40800312,34.0443,0,0,-118.2698,5,1,1,5,23,0,0.0,1,4,4,1,818,67,12,28798
44,3,106,40800312,34.0223,70,22,-118.1998,2,1,1,5,32,7,,1,4,7,1,818,67,12,28799
19,4,115,40800312,34.0443,0,0,-118.2698,1,1,1,5,10,0,0.0,1,4,4,1,818,67,12,28800
19,4,124,40800312,34.0443,0,0,-118.2698,0,1,1,5,42,0,1.0,1,4,4,1,818,67,12,28801
35,3,212,40800312,33.9783,10,66,-118.2598,4,2,1,5,43,6,1.0,1,4,7,1,818,67,12,28802
53,3,247,40800312,34.0413,-120,3,-118.3898,2,2,1,5,8,12,0.0,1,3,2,4,818,67,12,28803
35,3,254,40800312,33.8743,-106,170,-118.3758,1,2,1,5,27,20,0.0,1,6,2,3,818,67,12,28804
35,3,300,40800312,33.9963,9,48,-118.2608,9,3,1,5,13,4,0.0,1,4,7,1,818,67,12,28805
10,3,302,40800312,33.9883,1,56,-118.2688,9,3,1,5,10,5,,1,4,7,1,818,67,12,28806
35,3,326,40800312,33.8433,-179,201,-118.4488,6,3,1,5,50,26,,2,6,5,5,818,67,12,28807
34,1,367,40800312,34.0443,0,0,-118.2698,3,3,1,5,17,0,1.0,1,4,4,1,818,67,12,28808
35,3,421,40800312,33.8363,-98,208,-118.3678,0,3,1,5,17,22,0.0,1,6,2,3,818,67,12,28809
35,3,465,40800312,33.9583,-64,86,-118.3338,9,4,1,5,24,10,0.0,1,3,7,4,818,67,12,28810
35,3,469,40800312,33.8553,-161,189,-118.4308,8,4,1,5,43,24,1.0,2,6,5,5,818,67,12,28811
35,3,530,40800312,33.9813,24,63,-118.2458,4,4,1,5,2,6,0.0,1,4,7,1,818,67,12,28812
35,3,549,40800312,33.8003,106,244,-118.1638,1,4,1,5,59,26,1.0,2,1,5,5,818,67,12,28813
35,3,563,40800312,33.9723,58,72,-118.2118,0,4,1,5,45,9,1.0,1,5,7,4,818,67,12,28814
35,3,11,40800313,33.9093,-100,135,-118.3698,9,1,1,5,55,16,,1,6,2,3,88,70,12,28815
7,4,49,40800313,34.0443,0,0,-118.2698,7,1,1,5,18,0,1.0,1,4,4,1,88,70,12,28816
35,3,112,40800313,33.8613,-114,183,-118.3838,2,1,1,5,20,21,0.0,1,6,2,3,88,70,12,28817
35,3,114,40800313,34.0113,-158,33,-118.4278,2,1,1,5,15,16,,1,3,2,3,88,70,12,28818
10,3,193,40800313,34.0163,179,28,-118.0908,8,2,1,5,2,18,1.0,1,5,2,3,88,70,12,28819
35,3,219,40800313,33.8473,-153,197,-118.4228,5,2,1,5,40,24,0.0,2,6,5,5,88,70,12,28820
27,4,223,40800313,34.0443,0,0,-118.2698,5,2,1,5,24,0,1.0,1,4,4,1,88,70,12,28821
7,4,226,40800313,34.0443,0,0,-118.2698,4,2,1,5,48,0,1.0,1,4,4,1,88,70,12,28822
35,3,238,40800313,33.8443,-23,200,-118.2928,4,2,1,5,4,20,,1,4,2,3,88,70,12,28823
53,3,265,40800313,34.0373,-161,7,-118.4308,1,2,1,5,52,16,,1,3,2,3,88,70,12,28824
19,4,271,40800313,34.0443,0,0,-118.2698,1,2,1,5,12,0,0.0,1,4,4,1,88,70,12,28825
19,4,297,40800313,34.0443,0,0,-118.2698,11,3,1,5,29,0,1.0,1,4,4,1,88,70,12,28826
35,3,300,40800313,33.9423,149,102,-118.1208,11,3,1,5,2,18,0.0,1,5,2,3,88,70,12,28827
35,3,314,40800313,33.9833,15,61,-118.2548,9,3,1,5,37,6,0.0,1,4,7,1,88,70,12,28828
35,3,323,40800313,33.9783,28,66,-118.2418,9,3,1,5,3,7,0.0,1,4,7,1,88,70,12,28829
35,3,330,40800313,33.8773,-172,167,-118.4418,8,3,1,5,31,23,1.0,2,6,5,5,88,70,12,28830
46,1,371,40800313,34.0443,0,0,-118.2698,4,3,1,5,46,0,,1,4,4,1,88,70,12,28831
35,3,383,40800313,33.9133,140,131,-118.1298,3,3,1,5,49,19,0.0,1,1,2,3,88,70,12,28832
35,3,417,40800313,33.8913,189,153,-118.0808,1,3,1,5,22,24,0.0,2,1,5,5,88,70,12,28833
28,3,494,40800313,34.0543,-157,-10,-118.4268,6,4,1,5,46,15,,1,3,2,4,88,70,12,28834
35,3,506,40800313,33.8493,160,195,-118.1098,5,4,1,5,31,25,0.0,2,1,5,5,88,70,12,28835
39,3,522,40800313,33.9883,-56,56,-118.3258,3,4,1,5,6,7,1.0,1,4,7,1,88,70,12,28836
35,3,533,40800313,33.8393,105,205,-118.1648,2,4,1,5,30,23,0.0,1,1,2,3,88,70,12,28837
35,3,551,40800313,33.8983,-191,146,-118.4608,1,4,1,5,9,24,1.0,2,6,5,5,88,70,12,28838
35,3,56,40800314,33.8083,108,236,-118.1618,6,1,1,5,6,25,0.0,2,1,5,5,733,70,12,28839
7,4,60,40800314,34.0443,0,0,-118.2698,5,1,1,5,46,0,0.0,1,4,4,1,733,70,12,28840
35,3,126,40800314,33.9883,-131,56,-118.4008,1,1,1,5,25,14,,1,3,2,4,733,70,12,28841
35,3,132,40800314,33.8633,125,181,-118.1448,0,1,1,5,32,21,1.0,1,1,2,3,733,70,12,28842
31,6,135,40800314,34.0003,89,44,-118.1808,0,1,1,5,0,9,1.0,1,5,2,4,733,70,12,28843
35,3,179,40800314,33.8573,173,187,-118.0968,8,2,1,5,15,25,0.0,2,1,5,5,733,70,12,28844
28,3,202,40800314,34.0273,187,17,-118.0828,6,2,1,5,17,18,1.0,1,5,2,3,733,70,12,28845
53,3,212,40800314,34.0073,163,37,-118.1068,5,2,1,5,48,16,0.0,1,5,2,3,733,70,12,28846
35,3,222,40800314,33.8663,-183,178,-118.4528,5,2,1,5,3,25,0.0,2,6,5,5,733,70,12,28847
7,4,239,40800314,34.0443,0,0,-118.2698,3,2,1,5,39,0,,1,4,4,1,733,70,12,28848
35,3,249,40800314,34.0293,234,15,-118.0358,2,2,1,5,47,23,1.0,2,5,1,5,733,70,12,28849
35,3,265,40800314,33.9343,125,110,-118.1448,1,2,1,5,8,16,0.0,1,1,2,3,733,70,12,28850
35,3,288,40800314,33.9173,-123,127,-118.3928,0,2,1,5,28,17,1.0,1,6,2,3,733,70,12,28851
35,3,345,40800314,33.8633,-45,181,-118.3148,7,3,1,5,40,18,1.0,1,4,2,3,733,70,12,28852
35,3,351,40800314,33.8843,140,160,-118.1298,7,3,1,5,8,21,0.0,1,1,2,3,733,70,12,28853
35,3,373,40800314,33.9773,181,67,-118.0888,4,3,1,5,34,19,0.0,1,5,2,3,733,70,12,28854
35,3,414,40800314,33.7893,-40,255,-118.3098,0,3,1,5,52,25,0.0,2,4,5,5,733,70,12,28855
35,3,504,40800314,33.7863,18,258,-118.2518,6,4,1,5,30,25,0.0,2,4,5,5,733,70,12,28856
28,3,506,40800314,33.9913,124,53,-118.1458,6,4,1,5,24,13,0.0,1,5,2,4,733,70,12,28857
35,3,520,40800314,33.8333,7,211,-118.2628,5,4,1,5,54,21,1.0,1,4,2,3,733,70,12,28858
35,3,525,40800314,33.9733,182,71,-118.0878,5,4,1,5,19,19,1.0,1,5,2,3,733,70,12,28859
35,3,532,40800314,33.7973,9,247,-118.2608,4,4,1,5,35,24,1.0,2,4,5,5,733,70,12,28860
35,3,534,40800314,33.7923,-52,252,-118.3218,4,4,1,5,5,25,0.0,2,4,5,5,733,70,12,28861
35,3,583,40800314,34.0103,228,34,-118.0418,2,4,1,5,40,23,0.0,2,5,1,5,733,70,12,28862
35,3,585,40800314,33.7903,12,254,-118.2578,2,4,1,5,35,25,0.0,2,4,5,5,733,70,12,28863
19,4,589,40800314,34.0443,0,0,-118.2698,1,4,1,5,49,0,0.0,1,4,4,1,733,70,12,28864
35,3,20,40800315,33.9343,-191,110,-118.4608,8,1,1,5,51,22,1.0,1,3,2,3,1416,67,12,28865
35,3,32,40800315,33.8193,119,225,-118.1508,8,1,1,5,1,25,0.0,2,1,5,5,1416,67,12,28866
19,4,267,40800315,34.0443,0,0,-118.2698,1,2,1,5,50,0,1.0,1,4,4,1,1416,67,12,28867
19,4,274,40800315,34.0443,0,0,-118.2698,1,2,1,5,19,0,1.0,1,4,4,1,1416,67,12,28868
46,1,309,40800315,34.0443,0,0,-118.2698,11,3,1,5,9,0,1.0,1,4,4,1,1416,67,12,28869
35,3,322,40800315,33.8653,-120,179,-118.3898,9,3,1,5,12,21,1.0,1,6,2,3,1416,67,12,28870
35,3,391,40800315,33.7723,18,272,-118.2518,2,3,1,5,38,27,0.0,2,4,5,5,1416,67,12,28871
35,3,398,40800315,33.8583,-190,186,-118.4598,2,3,1,5,7,26,1.0,2,6,5,5,1416,67,12,28872
35,3,422,40800315,33.9883,26,56,-118.2438,11,4,1,5,17,6,0.0,1,4,7,1,1416,67,12,28873
35,3,428,40800315,33.7843,69,260,-118.2008,10,4,1,5,12,26,0.0,2,4,5,5,1416,67,12,28874
35,3,488,40800315,33.8413,-166,203,-118.4358,4,4,1,5,54,26,0.0,2,6,5,5,1416,67,12,28875
19,4,515,40800315,34.0443,0,0,-118.2698,3,4,1,5,15,0,0.0,1,4,4,1,1416,67,12,28876
35,3,564,40800315,33.7673,0,277,-118.2698,0,4,1,5,2,27,0.0,2,4,5,5,1416,67,12,28877
35,3,35,40800316,33.9883,-172,56,-118.4418,7,1,1,5,30,18,0.0,1,3,2,3,1217,70,12,28878
35,3,69,40800316,33.9663,58,78,-118.2118,4,1,1,5,44,9,1.0,1,5,7,4,1217,70,12,28879
40,4,79,40800316,34.0443,0,0,-118.2698,2,1,1,5,33,0,1.0,1,4,4,1,1217,70,12,28880
35,3,82,40800316,33.9783,47,66,-118.2228,2,1,1,5,0,8,0.0,1,5,7,4,1217,70,12,28881
28,3,97,40800316,33.8393,-147,205,-118.4168,0,1,1,5,7,25,,2,6,5,5,1217,70,12,28882
35,3,197,40800316,33.9733,-105,71,-118.3748,2,2,1,5,39,12,1.0,1,3,2,4,1217,70,12,28883
35,3,206,40800316,33.9483,200,96,-118.0698,1,2,1,5,28,22,,1,5,2,3,1217,70,12,28884
35,3,209,40800316,34.0333,-209,11,-118.4788,1,2,1,5,4,20,1.0,1,3,2,3,1217,70,12,28885
35,3,220,40800316,34.0133,108,31,-118.1618,0,2,1,5,8,11,0.0,1,5,2,4,1217,70,12,28886
35,3,224,40800316,34.0143,231,30,-118.0388,0,2,1,5,4,23,1.0,2,5,1,5,1217,70,12,28887
35,3,236,40800316,33.8463,-179,198,-118.4488,11,3,1,5,3,26,0.0,2,6,5,5,1217,70,12,28888
35,3,250,40800316,33.9323,59,112,-118.2108,10,3,1,5,0,12,1.0,1,4,7,4,1217,70,12,28889
28,3,277,40800316,34.0213,-158,23,-118.4278,7,3,1,5,54,15,0.0,1,3,2,4,1217,70,12,28890
28,3,290,40800316,33.8773,43,167,-118.2268,5,3,1,5,28,17,0.0,1,4,2,3,1217,70,12,28891
31,6,294,40800316,33.9703,-49,74,-118.3188,5,3,1,5,3,8,1.0,1,3,7,4,1217,70,12,28892
35,3,307,40800316,33.8693,28,175,-118.2418,4,3,1,5,2,17,0.0,1,4,2,3,1217,70,12,28893
53,3,326,40800316,33.9803,181,64,-118.0888,2,3,1,5,42,19,1.0,1,5,2,3,1217,70,12,28894
34,1,391,40800316,34.0443,0,0,-118.2698,8,4,1,5,1,0,1.0,1,4,4,1,1217,70,12,28895
40,4,396,40800316,34.0443,0,0,-118.2698,6,4,1,5,57,0,1.0,1,4,4,1,1217,70,12,28896
35,3,399,40800316,33.9503,233,94,-118.0368,6,4,1,5,14,25,1.0,2,1,5,5,1217,70,12,28897
51,3,12,40800401,34.0023,12,42,-118.2578,9,1,1,5,47,4,1.0,1,4,7,1,1004,38,26,28898
35,3,16,40800401,34.0413,-168,3,-118.4378,9,1,1,5,8,16,0.0,1,3,2,3,1004,38,26,28899
35,3,26,40800401,33.9893,42,55,-118.2278,8,1,1,5,12,6,0.0,1,4,7,1,1004,38,26,28900
35,3,34,40800401,33.8913,-52,153,-118.3218,7,1,1,5,42,16,1.0,1,6,2,3,1004,38,26,28901
7,4,37,40800401,34.0443,0,0,-118.2698,7,1,1,5,4,0,1.0,1,4,4,1,1004,38,26,28902
35,3,45,40800401,33.9613,-4,83,-118.2738,6,1,1,5,1,8,0.0,1,4,7,4,1004,38,26,28903
35,3,68,40800401,33.9283,-21,116,-118.2908,4,1,1,5,7,11,,1,4,7,4,1004,38,26,28904
35,3,111,40800401,33.8573,36,187,-118.2338,0,1,1,5,52,19,0.0,1,4,2,3,1004,38,26,28905
19,4,118,40800401,34.0443,0,0,-118.2698,0,1,1,5,0,0,0.0,1,4,4,1,1004,38,26,28906
35,3,162,40800401,34.0073,2,37,-118.2678,6,2,1,5,36,3,,1,4,4,1,1004,38,26,28907
35,3,171,40800401,33.8763,102,168,-118.1678,5,2,1,5,59,19,1.0,1,1,2,3,1004,38,26,28908
35,3,175,40800401,33.9503,110,94,-118.1598,5,2,1,5,22,14,1.0,1,5,2,4,1004,38,26,28909
7,4,184,40800401,34.0443,0,0,-118.2698,4,2,1,5,38,0,0.0,1,4,4,1,1004,38,26,28910
10,3,200,40800401,33.9553,-8,89,-118.2778,3,2,1,5,30,8,1.0,1,4,7,4,1004,38,26,28911
39,3,202,40800401,33.9103,-56,134,-118.3258,2,2,1,5,55,14,1.0,1,4,7,4,1004,38,26,28912
35,3,212,40800401,34.0273,187,17,-118.0828,1,2,1,5,56,18,0.0,1,5,2,3,1004,38,26,28913
35,3,224,40800401,33.8143,136,230,-118.1338,0,2,1,5,38,26,0.0,2,1,5,5,1004,38,26,28914
7,4,234,40800401,34.0443,0,0,-118.2698,0,2,1,5,4,0,1.0,1,4,4,1,1004,38,26,28915
19,4,238,40800401,34.0443,0,0,-118.2698,11,3,1,5,44,0,1.0,1,4,4,1,1004,38,26,28916
53,3,243,40800401,34.0323,110,12,-118.1598,11,3,1,5,15,11,1.0,1,5,2,4,1004,38,26,28917
35,3,249,40800401,33.9563,-98,88,-118.3678,10,3,1,5,14,13,0.0,1,3,2,4,1004,38,26,28918
35,3,264,40800401,33.9533,7,91,-118.2628,9,3,1,5,16,9,,1,4,7,4,1004,38,26,28919
53,3,289,40800401,33.9283,81,116,-118.1888,6,3,1,5,44,14,,1,5,2,4,1004,38,26,28920
35,3,310,40800401,33.9363,105,108,-118.1648,4,3,1,5,59,15,0.0,1,5,2,4,1004,38,26,28921
4,4,318,40800401,34.0443,0,0,-118.2698,4,3,1,5,25,0,1.0,1,4,4,1,1004,38,26,28922
39,3,324,40800401,33.8723,17,172,-118.2528,3,3,1,5,55,17,1.0,1,4,2,3,1004,38,26,28923
55,3,326,40800401,33.9703,-45,74,-118.3148,3,3,1,5,17,8,1.0,1,3,7,4,1004,38,26,28924
35,3,353,40800401,33.8613,-93,183,-118.3628,1,3,1,5,16,20,0.0,1,6,2,3,1004,38,26,28925
39,3,362,40800401,34.0053,-35,39,-118.3048,0,3,1,5,0,5,0.0,1,4,7,1,1004,38,26,28926
35,3,430,40800401,33.9343,-100,110,-118.3698,6,4,1,5,48,14,0.0,1,3,2,4,1004,38,26,28927
35,3,438,40800401,33.9883,-93,56,-118.3628,6,4,1,5,16,10,,1,3,2,4,1004,38,26,28928
19,4,442,40800401,34.0443,0,0,-118.2698,5,4,1,5,49,0,0.0,1,4,4,1,1004,38,26,28929
35,3,471,40800401,33.9153,-23,129,-118.2928,2,4,1,5,54,13,0.0,1,4,7,4,1004,38,26,28930
35,3,480,40800401,33.9423,-7,102,-118.2768,1,4,1,5,59,10,1.0,1,4,7,4,1004,38,26,28931
35,3,4,40800402,33.8603,92,184,-118.1778,11,1,1,5,32,20,0.0,1,1,2,3,1309,38,26,28932
53,3,62,40800402,33.9063,-108,138,-118.3778,5,1,1,5,10,17,1.0,1,6,2,3,1309,38,26,28933
35,3,68,40800402,33.8803,132,164,-118.1378,4,1,1,5,36,21,0.0,1,1,2,3,1309,38,26,28934
35,3,120,40800402,33.7493,-97,295,-118.3668,0,1,1,5,1,31,,2,6,5,5,1309,38,26,28935
35,3,218,40800402,33.7893,-120,255,-118.3898,1,2,1,5,52,28,,2,6,5,5,1309,38,26,28936
35,3,233,40800402,34.0463,-138,-2,-118.4078,11,3,1,5,18,13,1.0,1,3,2,4,1309,38,26,28937
52,3,243,40800402,33.8913,20,153,-118.2498,9,3,1,5,53,15,1.0,1,4,2,4,1309,38,26,28938
28,3,246,40800402,33.9943,-152,50,-118.4218,9,3,1,5,24,16,1.0,1,3,2,3,1309,38,26,28939
35,3,254,40800402,33.8383,54,206,-118.2158,8,3,1,5,48,21,0.0,1,4,2,3,1309,38,26,28940
42,1,286,40800402,34.0443,0,0,-118.2698,4,3,1,5,38,0,1.0,1,4,4,1,1309,38,26,28941
35,3,293,40800402,33.9963,-54,48,-118.3238,4,3,1,5,7,7,0.0,1,4,7,1,1309,38,26,28942
35,3,297,40800402,33.9833,-161,61,-118.4308,3,3,1,5,29,17,0.0,1,3,2,3,1309,38,26,28943
35,3,334,40800402,33.8683,-7,176,-118.2768,1,3,1,5,20,17,1.0,1,4,2,3,1309,38,26,28944
35,3,336,40800402,33.7953,-21,249,-118.2908,0,3,1,5,45,24,,2,4,5,5,1309,38,26,28945
35,3,341,40800402,33.7653,132,279,-118.1378,0,3,1,5,0,30,0.0,2,1,5,5,1309,38,26,28946
52,3,396,40800402,33.9613,-146,83,-118.4158,7,4,1,5,9,16,1.0,1,3,2,3,1309,38,26,28947
35,3,411,40800402,33.9563,78,88,-118.1918,5,4,1,5,37,11,0.0,1,5,7,4,1309,38,26,28948
53,3,459,40800402,34.0353,119,9,-118.1508,1,4,1,5,55,11,0.0,1,5,2,4,1309,38,26,28949
31,6,462,40800402,33.9943,-95,50,-118.3648,1,4,1,5,11,10,,1,3,2,4,1309,38,26,28950
19,4,470,40800402,34.0443,0,0,-118.2698,0,4,1,5,1,0,0.0,1,4,4,1,1309,38,26,28951
35,3,484,40800402,33.8273,-13,217,-118.2828,4,5,1,5,13,21,0.0,1,4,2,3,1309,38,26,28952
53,3,501,40800402,33.9913,103,53,-118.1668,2,5,1,5,18,11,1.0,1,5,2,4,1309,38,26,28953
35,3,42,40800403,33.9503,-122,94,-118.3918,5,1,1,5,41,15,1.0,1,3,2,4,1099,4,26,28954
35,3,45,40800403,33.8113,-112,233,-118.3818,5,1,1,5,9,25,1.0,2,6,5,5,1099,4,26,28955
35,3,55,40800403,33.9123,119,132,-118.1508,4,1,1,5,42,17,1.0,1,1,2,3,1099,4,26,28956
27,4,64,40800403,34.0443,0,0,-118.2698,3,1,1,5,37,0,,1,4,4,1,1099,4,26,28957
49,4,67,40800403,34.0443,0,0,-118.2698,3,1,1,5,7,0,1.0,1,4,4,1,1099,4,26,28958
35,3,77,40800403,33.9803,159,64,-118.1108,2,1,1,5,0,17,1.0,1,5,2,3,1099,4,26,28959
35,3,79,40800403,33.8093,-13,235,-118.2828,1,1,1,5,18,23,1.0,1,4,2,3,1099,4,26,28960
19,4,89,40800403,34.0443,0,0,-118.2698,0,1,1,5,34,0,0.0,1,4,4,1,1099,4,26,28961
35,3,91,40800403,33.8693,174,175,-118.0958,0,1,1,5,30,24,1.0,2,1,5,5,1099,4,26,28962
35,3,100,40800403,33.8603,78,184,-118.1918,0,1,1,5,0,19,,1,1,2,3,1099,4,26,28963
35,3,143,40800403,33.9993,-232,45,-118.5018,6,2,1,5,55,23,1.0,2,3,6,5,1099,4,26,28964
53,3,170,40800403,33.9893,-138,55,-118.4078,3,2,1,5,13,14,0.0,1,3,2,4,1099,4,26,28965
35,3,196,40800403,33.9843,89,60,-118.1808,0,2,1,5,53,10,0.0,1,5,2,4,1099,4,26,28966
35,3,198,40800403,33.8633,195,181,-118.0748,0,2,1,5,41,26,0.0,2,1,5,5,1099,4,26,28967
35,3,210,40800403,33.9963,-125,48,-118.3948,0,2,1,5,2,13,0.0,1,3,2,4,1099,4,26,28968
19,4,238,40800403,34.0443,0,0,-118.2698,9,3,1,5,29,0,0.0,1,4,4,1,1099,4,26,28969
53,3,268,40800403,33.9503,154,94,-118.1158,5,3,1,5,55,18,0.0,1,5,2,3,1099,4,26,28970
35,3,330,40800403,33.8383,185,206,-118.0848,1,3,1,5,20,27,1.0,2,1,5,5,1099,4,26,28971
35,3,339,40800403,33.8173,160,227,-118.1098,0,3,1,5,1,27,0.0,2,1,5,5,1099,4,26,28972
35,3,414,40800403,33.9703,20,74,-118.2498,3,4,1,5,57,7,1.0,1,4,7,1,1099,4,26,28973
19,4,416,40800403,34.0443,0,0,-118.2698,3,4,1,5,33,0,,1,4,4,1,1099,4,26,28974
35,3,433,40800403,33.8503,-177,194,-118.4468,2,4,1,5,2,26,0.0,2,6,5,5,1099,4,26,28975
35,3,465,40800403,33.7923,51,252,-118.2188,0,4,1,5,23,25,0.0,2,4,5,5,1099,4,26,28976
35,3,471,40800403,33.7763,36,268,-118.2338,0,4,1,5,6,27,0.0,2,4,5,5,1099,4,26,28977
19,4,475,40800403,34.0443,0,0,-118.2698,0,4,1,5,0,0,1.0,1,4,4,1,1099,4,26,28978
35,3,7,40800404,33.8503,69,194,-118.2008,11,1,1,5,20,20,1.0,1,1,2,3,843,4,26,28979
35,3,37,40800404,33.8633,73,181,-118.1968,8,1,1,5,29,19,,1,1,2,3,843,4,26,28980
10,3,48,40800404,33.9733,108,71,-118.1618,7,1,1,5,2,12,0.0,1,5,2,4,843,4,26,28981
7,4,54,40800404,34.0443,0,0,-118.2698,6,1,1,5,3,0,1.0,1,4,4,1,843,4,26,28982
35,3,64,40800404,33.9503,-26,94,-118.2958,5,1,1,5,17,9,0.0,1,4,7,4,843,4,26,28983
